spend_date,channel,campaign,spend_usd,impressions,clicks
2026-05-01,Paid Search,gs_va_hire,457.84,3500,147
2026-05-01,Paid Social,fb_founders,290.48,11315,215
2026-05-01,Outbound,cold_email_q2,77.29,0,0
2026-05-02,Paid Search,gs_va_hire,124.13,952,40
2026-05-02,Paid Social,fb_founders,65.88,2526,48
2026-05-02,Outbound,linkedin_dm,24.23,0,0
2026-05-03,Paid Search,gs_va_hire,99.94,761,32
2026-05-03,Paid Social,fb_founders,73.79,2842,54
2026-05-03,Outbound,cold_email_q1,30.61,0,0
2026-05-04,Paid Search,gs_latam_talent,454.65,3476,146
2026-05-04,Paid Social,li_agency_owners,286.71,11157,212
2026-05-04,Outbound,cold_email_q1,112.15,0,0
2026-05-05,Paid Search,gs_competitor,483.52,3690,155
2026-05-05,Paid Social,,294.56,11473,218
2026-05-05,Outbound,linkedin_dm,98.13,0,0
2026-05-06,Paid Search,gs_latam_talent,494.63,3785,159
2026-05-06,Paid Social,fb_retarget,360.24,14000,266
2026-05-06,Outbound,cold_email_q1,119.98,0,0
2026-05-07,Paid Search,gs_latam_talent,478.52,3666,154
2026-05-07,Paid Social,fb_founders,320.5,12473,237
2026-05-07,Outbound,cold_email_q1,119.96,0,0
2026-05-08,Paid Search,gs_competitor,497.99,3809,160
2026-05-08,Paid Social,li_agency_owners,235.8,9157,174
2026-05-08,Outbound,cold_email_q2,69.01,0,0
2026-05-09,Paid Search,gs_latam_talent,135.49,1023,43
2026-05-09,Paid Social,fb_retarget,57.17,2210,42
2026-05-09,Outbound,linkedin_dm,20.45,0,0
2026-05-10,Paid Search,gs_latam_talent,127.75,976,41
2026-05-10,Paid Social,fb_retarget,58.0,2210,42
2026-05-10,Outbound,cold_email_q2,18.26,0,0
2026-05-11,Paid Search,gs_latam_talent,537.64,4119,173
2026-05-11,Paid Social,li_agency_owners,256.77,10000,190
2026-05-11,Outbound,cold_email_q1,119.82,0,0
2026-05-12,Paid Search,gs_va_hire,420.23,3214,135
2026-05-12,Paid Social,li_agency_owners,255.58,9947,189
2026-05-12,Outbound,linkedin_dm,93.95,0,0
2026-05-13,Paid Search,gs_latam_talent,399.91,3071,129
2026-05-13,Paid Social,fb_retarget,359.11,14000,266
2026-05-13,Outbound,linkedin_dm,109.18,0,0
2026-05-14,Paid Search,gs_competitor,431.46,3309,139
2026-05-14,Paid Social,li_agency_owners,390.08,15157,288
2026-05-14,Outbound,linkedin_dm,90.25,0,0
2026-05-15,Paid Search,gs_latam_talent,306.26,2333,98
2026-05-15,Paid Social,fb_retarget,306.94,11947,227
2026-05-15,Outbound,linkedin_dm,115.11,0,0
2026-05-16,Paid Search,gs_competitor,99.55,761,32
2026-05-16,Paid Social,fb_founders,66.83,2578,49
2026-05-16,Outbound,cold_email_q1,27.22,0,0
2026-05-17,Paid Search,gs_competitor,104.99,785,33
2026-05-17,Paid Social,li_agency_owners,70.31,2736,52
2026-05-17,Outbound,cold_email_q2,22.05,0,0
2026-05-18,Paid Search,gs_latam_talent,302.47,2309,97
2026-05-18,Paid Social,li_agency_owners,390.75,15210,289
2026-05-18,Outbound,linkedin_dm,101.14,0,0
2026-05-19,Paid Search,gs_va_hire,529.87,4047,170
2026-05-19,Paid Social,li_agency_owners,350.96,13631,259
2026-05-19,Outbound,cold_email_q2,68.57,0,0
2026-05-20,Paid Search,gs_competitor,366.9,2809,118
2026-05-20,Paid Social,fb_retarget,285.24,11105,211
2026-05-20,Outbound,linkedin_dm,110.33,0,0
2026-05-21,Paid Search,gs_latam_talent,503.44,3857,162
2026-05-21,Paid Social,li_agency_owners,299.91,11684,222
2026-05-21,Outbound,cold_email_q1,69.77,0,0
2026-05-22,Paid Search,gs_latam_talent,369.23,2833,119
2026-05-22,Paid Social,li_agency_owners,309.99,12052,229
2026-05-22,Outbound,cold_email_q2,88.26,0,0
2026-05-23,Paid Search,gs_va_hire,110.85,833,35
2026-05-23,Paid Social,li_agency_owners,67.63,2631,50
2026-05-23,Outbound,cold_email_q2,28.34,0,0
2026-05-24,Paid Search,gs_latam_talent,121.47,928,39
2026-05-24,Paid Social,li_agency_owners,89.11,3473,66
2026-05-24,Outbound,linkedin_dm,25.62,0,0
2026-05-25,Paid Search,gs_va_hire,459.72,3523,148
2026-05-25,Paid Social,fb_retarget,352.21,13684,260
2026-05-25,Outbound,cold_email_q2,107.51,0,0
2026-05-26,Paid Search,gs_va_hire,305.15,2333,98
2026-05-26,Paid Social,li_agency_owners,360.9,14052,267
2026-05-26,Outbound,linkedin_dm,76.21,0,0
2026-05-27,Paid Search,gs_va_hire,527.52,4047,170
2026-05-27,Paid Social,fb_founders,392.35,15263,290
2026-05-27,Outbound,cold_email_q1,104.87,0,0
2026-05-28,Paid Search,gs_va_hire,520.95,3999,168
2026-05-28,Paid Social,fb_retarget,225.25,8736,166
2026-05-28,Outbound,cold_email_q1,67.02,0,0
2026-05-29,Paid Search,gs_va_hire,340.12,2595,109
2026-05-29,Paid Social,fb_founders,386.89,15052,286
2026-05-29,Outbound,cold_email_q1,107.45,0,0
2026-05-30,Paid Search,gs_competitor,128.97,976,41
2026-05-30,Paid Social,fb_founders,73.7,2842,54
2026-05-30,Outbound,linkedin_dm,24.76,0,0
2026-05-31,Paid Search,gs_competitor,125.89,952,40
2026-05-31,Paid Social,li_agency_owners,88.18,3421,65
2026-05-31,Outbound,cold_email_q1,26.78,0,0
2026-06-01,Paid Search,gs_competitor,465.46,3571,150
2026-06-01,Paid Social,fb_founders,360.9,14052,267
2026-06-01,Outbound,linkedin_dm,101.58,0,0
2026-06-02,Paid Search,gs_competitor,312.36,2380,100
2026-06-02,Paid Social,fb_retarget,281.14,10947,208
2026-06-02,Outbound,linkedin_dm,71.99,0,0
2026-06-03,Paid Search,gs_competitor,470.36,3595,151
2026-06-03,Paid Social,li_agency_owners,226.27,8789,167
2026-06-03,Outbound,cold_email_q2,98.02,0,0
2026-06-04,Paid Search,gs_va_hire,402.34,3071,129
2026-06-04,Paid Social,li_agency_owners,328.49,12789,243
2026-06-04,Outbound,cold_email_q2,95.39,0,0
2026-06-05,Paid Search,gs_latam_talent,406.12,3119,131
2026-06-05,Paid Social,li_agency_owners,238.61,9263,176
2026-06-05,Outbound,linkedin_dm,114.3,0,0
2026-06-06,Paid Search,gs_latam_talent,100.78,761,32
2026-06-06,Paid Social,fb_founders,72.48,2789,53
2026-06-06,Outbound,cold_email_q1,24.2,0,0
2026-06-07,Paid Search,gs_latam_talent,101.95,761,32
2026-06-07,Paid Social,fb_retarget,59.57,2315,44
2026-06-07,Outbound,,19.42,0,0
2026-06-08,Paid Search,gs_va_hire,337.9,2571,108
2026-06-08,Paid Social,fb_founders,244.57,9526,181
2026-06-08,Outbound,cold_email_q1,75.0,0,0
2026-06-09,Paid Search,gs_competitor,358.97,2738,115
2026-06-09,Paid Social,li_agency_owners,292.84,11368,216
2026-06-09,Outbound,cold_email_q1,87.27,0,0
2026-06-10,Paid Search,gs_va_hire,362.87,2785,117
2026-06-10,Paid Social,fb_founders,331.89,12894,245
2026-06-10,Outbound,,96.42,0,0
2026-06-11,Paid Search,gs_latam_talent,313.95,2404,101
2026-06-11,Paid Social,li_agency_owners,268.24,10421,198
2026-06-11,Outbound,cold_email_q1,88.8,0,0
2026-06-12,Paid Search,gs_latam_talent,365.16,2785,117
2026-06-12,Paid Social,fb_retarget,366.87,14263,271
2026-06-12,Outbound,cold_email_q1,90.08,0,0
2026-06-13,Paid Search,gs_latam_talent,92.25,690,29
2026-06-13,Paid Social,fb_founders,59.61,2315,44
2026-06-13,Outbound,cold_email_q1,29.52,0,0
2026-06-14,Paid Search,gs_va_hire,109.0,833,35
2026-06-14,Paid Social,fb_founders,71.68,2789,53
2026-06-14,Outbound,cold_email_q1,25.41,0,0
2026-06-15,Paid Search,gs_competitor,350.38,2690,113
2026-06-15,Paid Social,,393.57,15315,291
2026-06-15,Outbound,cold_email_q2,75.05,0,0
2026-06-16,Paid Search,gs_va_hire,462.48,3547,149
2026-06-16,Paid Social,fb_retarget,346.11,13473,256
2026-06-16,Outbound,cold_email_q1,91.75,0,0
2026-06-17,Paid Search,gs_latam_talent,449.28,3428,144
2026-06-17,Paid Social,fb_retarget,253.75,9842,187
2026-06-17,Outbound,linkedin_dm,117.03,0,0
2026-06-18,Paid Search,gs_competitor,458.61,3500,147
2026-06-18,Paid Social,fb_retarget,329.27,12789,243
2026-06-18,Outbound,linkedin_dm,71.52,0,0
2026-06-19,Paid Search,gs_competitor,300.63,2285,96
2026-06-19,Paid Social,fb_retarget,272.35,10578,201
2026-06-19,Outbound,cold_email_q1,97.84,0,0
2026-06-20,Paid Search,gs_latam_talent,75.45,571,24
2026-06-20,Paid Social,fb_retarget,77.05,3000,57
2026-06-20,Outbound,cold_email_q1,27.87,0,0
2026-06-21,Paid Search,gs_va_hire,121.83,928,39
2026-06-21,Paid Social,fb_retarget,66.63,2578,49
2026-06-21,Outbound,linkedin_dm,24.26,0,0
2026-06-22,Paid Search,gs_va_hire,526.37,4023,169
2026-06-22,Paid Social,fb_founders,293.44,11421,217
2026-06-22,Outbound,cold_email_q2,82.36,0,0
2026-06-23,Paid Search,gs_va_hire,424.63,3238,136
2026-06-23,Paid Social,,221.71,8631,164
2026-06-23,Outbound,cold_email_q1,87.95,0,0
2026-06-24,Paid Search,gs_latam_talent,335.04,2571,108
2026-06-24,Paid Social,li_agency_owners,358.76,13947,265
2026-06-24,Outbound,linkedin_dm,113.83,0,0
2026-06-25,Paid Search,gs_competitor,309.86,2357,99
2026-06-25,Paid Social,li_agency_owners,232.17,9000,171
2026-06-25,Outbound,linkedin_dm,119.69,0,0
2026-06-26,Paid Search,gs_va_hire,421.65,3238,136
2026-06-26,Paid Social,li_agency_owners,330.09,12842,244
2026-06-26,Outbound,cold_email_q2,71.04,0,0
2026-06-27,Paid Search,gs_latam_talent,130.99,999,42
2026-06-27,Paid Social,fb_retarget,70.46,2736,52
2026-06-27,Outbound,cold_email_q2,18.36,0,0
2026-06-28,Paid Search,gs_va_hire,74.48,571,24
2026-06-28,Paid Social,li_agency_owners,62.73,2421,46
2026-06-28,Outbound,cold_email_q2,25.44,0,0
2026-06-29,Paid Search,gs_va_hire,462.05,3547,149
2026-06-29,Paid Social,fb_founders,313.09,12157,231
2026-06-29,Outbound,linkedin_dm,93.68,0,0
2026-06-30,Paid Search,gs_competitor,457.55,3500,147
2026-06-30,Paid Social,fb_founders,370.97,14421,274
2026-06-30,Outbound,cold_email_q2,86.81,0,0
2026-07-01,Paid Search,gs_latam_talent,282.69,2166,91
2026-07-01,Paid Social,fb_retarget,296.41,11526,219
2026-07-01,Outbound,,107.14,0,0
2026-07-02,Paid Search,gs_competitor,480.69,3690,155
2026-07-02,Paid Social,fb_founders,277.24,10789,205
2026-07-02,Outbound,cold_email_q2,105.13,0,0
2026-07-03,Paid Search,gs_latam_talent,448.3,3428,144
2026-07-03,Paid Social,fb_founders,236.27,9210,175
2026-07-03,Outbound,cold_email_q1,74.75,0,0
2026-07-04,Paid Search,,72.1,547,23
2026-07-04,Paid Social,li_agency_owners,87.48,3368,64
2026-07-04,Outbound,linkedin_dm,23.45,0,0
2026-07-05,Paid Search,gs_competitor,104.66,785,33
2026-07-05,Paid Social,,79.72,3105,59
2026-07-05,Outbound,cold_email_q2,23.03,0,0
2026-07-06,Paid Search,gs_competitor,430.56,3285,138
2026-07-06,Paid Social,li_agency_owners,287.1,11157,212
2026-07-06,Outbound,linkedin_dm,96.4,0,0
2026-07-07,Paid Search,gs_latam_talent,282.23,2166,91
2026-07-07,Paid Social,fb_founders,330.81,12894,245
2026-07-07,Outbound,cold_email_q2,109.72,0,0
2026-07-08,Paid Search,gs_va_hire,360.56,2761,116
2026-07-08,Paid Social,fb_founders,307.83,12000,228
2026-07-08,Outbound,cold_email_q2,72.09,0,0
2026-07-09,Paid Search,gs_va_hire,491.06,3761,158
2026-07-09,Paid Social,li_agency_owners,238.07,9263,176
2026-07-09,Outbound,linkedin_dm,110.97,0,0
2026-07-10,Paid Search,gs_va_hire,305.53,2333,98
2026-07-10,Paid Social,fb_founders,305.05,11842,225
2026-07-10,Outbound,linkedin_dm,75.49,0,0
2026-07-11,Paid Search,gs_latam_talent,120.97,928,39
2026-07-11,Paid Social,fb_founders,54.37,2105,40
2026-07-11,Outbound,linkedin_dm,15.99,0,0
2026-07-12,Paid Search,gs_latam_talent,98.06,738,31
2026-07-12,Paid Social,fb_founders,80.32,3105,59
2026-07-12,Outbound,linkedin_dm,22.46,0,0
2026-07-13,Paid Search,gs_latam_talent,281.91,2142,90
2026-07-13,Paid Social,li_agency_owners,262.57,10210,194
2026-07-13,Outbound,cold_email_q1,92.77,0,0
2026-07-14,Paid Search,gs_va_hire,444.87,3404,143
2026-07-14,Paid Social,fb_retarget,208.26,8105,154
2026-07-14,Outbound,cold_email_q1,79.43,0,0
2026-07-15,Paid Search,gs_competitor,299.84,2285,96
2026-07-15,Paid Social,fb_retarget,207.59,8052,153
2026-07-15,Outbound,cold_email_q2,92.39,0,0
2026-07-16,Paid Search,gs_competitor,276.95,2119,89
2026-07-16,Paid Social,fb_founders,362.68,14105,268
2026-07-16,Outbound,cold_email_q2,61.91,0,0
2026-07-17,Paid Search,,377.75,2880,121
2026-07-17,Paid Social,li_agency_owners,204.33,7947,151
2026-07-17,Outbound,linkedin_dm,65.85,0,0
2026-07-18,Paid Search,gs_va_hire,101.32,761,32
2026-07-18,Paid Social,fb_founders,86.9,3368,64
2026-07-18,Outbound,cold_email_q1,22.48,0,0
2026-07-19,Paid Search,gs_va_hire,67.25,499,21
2026-07-19,Paid Social,li_agency_owners,73.89,2842,54
2026-07-19,Outbound,cold_email_q2,18.76,0,0
2026-07-20,Paid Search,gs_latam_talent,301.5,2309,97
2026-07-20,Paid Social,fb_retarget,265.35,10315,196
2026-07-20,Outbound,cold_email_q2,70.49,0,0
2026-07-21,Paid Search,gs_competitor,450.58,3452,145
2026-07-21,Paid Social,li_agency_owners,283.05,11000,209
2026-07-21,Outbound,linkedin_dm,93.35,0,0
2026-07-22,Paid Search,gs_va_hire,322.62,2476,104
2026-07-22,Paid Social,fb_retarget,311.47,12105,230
2026-07-22,Outbound,linkedin_dm,88.73,0,0
2026-07-23,Paid Search,gs_latam_talent,484.6,3714,156
2026-07-23,Paid Social,fb_founders,334.9,13052,248
2026-07-23,Outbound,cold_email_q2,106.73,0,0
2026-07-24,Paid Search,gs_latam_talent,482.02,3690,155
2026-07-24,Paid Social,fb_founders,258.89,10052,191
2026-07-24,Outbound,cold_email_q1,71.4,0,0
2026-07-25,Paid Search,gs_latam_talent,102.78,785,33
2026-07-25,Paid Social,fb_founders,90.2,3473,66
2026-07-25,Outbound,cold_email_q2,22.18,0,0
2026-07-26,Paid Search,gs_competitor,75.33,571,24
2026-07-26,Paid Social,fb_retarget,64.41,2473,47
2026-07-26,Outbound,cold_email_q1,23.63,0,0
