run_id,pipeline_name,run_date,started_at,status,rows_ingested,duration_seconds,error_message
R002788,ga4_sessions,2026-04-10,2026-04-10 05:23:00,success,15929,1082,
R002789,ads_spend,2026-04-10,2026-04-10 02:26:00,success,6674,70,
R002790,hubspot_leads,2026-04-10,2026-04-10 03:29:00,success,9361,282,
R002791,ats_submittals,2026-04-11,2026-04-11 05:40:00,success,4688,198,
R002792,ats_vacancies,2026-04-11,2026-04-11 03:43:00,success,2236,220,
R002793,stripe_invoices,2026-04-11,2026-04-11 05:15:00,success,1742,31,
R002794,ga4_sessions,2026-04-11,2026-04-11 02:24:00,success,3271,1004,
R002795,ads_spend,2026-04-11,2026-04-11 05:27:00,success,3108,268,
R002796,hubspot_leads,2026-04-11,2026-04-11 04:44:00,success,2143,218,
R002797,ats_submittals,2026-04-12,2026-04-12 04:14:00,success,2407,135,
R002798,ats_vacancies,2026-04-12,2026-04-12 02:17:00,success,2701,220,
R002799,stripe_invoices,2026-04-12,2026-04-12 03:46:00,success,3437,321,
R002800,ga4_sessions,2026-04-12,2026-04-12 03:23:00,success,3199,737,
R002801,ads_spend,2026-04-12,2026-04-12 03:18:00,success,2537,196,
R002802,hubspot_leads,2026-04-12,2026-04-12 02:57:00,success,2217,148,
R002803,ats_submittals,2026-04-13,2026-04-13 02:41:00,success,7524,313,
R002804,ats_vacancies,2026-04-13,2026-04-13 03:45:00,success,13694,154,
R002805,stripe_invoices,2026-04-13,2026-04-13 03:21:00,success,10601,168,
R002806,ga4_sessions,2026-04-13,2026-04-13 03:12:00,success,18864,337,
R002807,ads_spend,2026-04-13,2026-04-13 03:36:00,success,10601,229,
R002808,hubspot_leads,2026-04-13,2026-04-13 03:36:00,success,15206,345,
R002809,ats_submittals,2026-04-14,2026-04-14 02:37:00,success,12249,113,
R002810,ats_vacancies,2026-04-14,2026-04-14 05:44:00,success,15746,259,
R002811,stripe_invoices,2026-04-14,2026-04-14 04:20:00,success,19357,291,
R002812,ga4_sessions,2026-04-14,2026-04-14 05:13:00,success,18323,658,
R002813,ads_spend,2026-04-14,2026-04-14 05:15:00,success,13942,164,
R002814,hubspot_leads,2026-04-14,2026-04-14 03:55:00,success,8595,288,
R002815,ats_submittals,2026-04-15,2026-04-15 03:20:00,success,5600,78,
R002816,ats_vacancies,2026-04-15,2026-04-15 04:18:00,success,9758,166,
R002817,stripe_invoices,2026-04-15,2026-04-15 04:47:00,success,10858,191,
R002818,ga4_sessions,2026-04-15,2026-04-15 02:40:00,success,11750,814,
R002819,ads_spend,2026-04-15,2026-04-15 05:40:00,success,8850,241,
R002820,hubspot_leads,2026-04-15,2026-04-15 02:53:00,success,13176,153,
R002821,ats_submittals,2026-04-16,2026-04-16 02:45:00,success,13762,146,
R002822,ats_vacancies,2026-04-16,2026-04-16 03:57:00,success,7139,214,
R002823,stripe_invoices,2026-04-16,2026-04-16 05:34:00,success,15000,185,
R002824,ga4_sessions,2026-04-16,2026-04-16 05:59:00,success,12247,857,
R002825,ads_spend,2026-04-16,2026-04-16 05:38:00,success,10665,133,
R002826,hubspot_leads,2026-04-16,2026-04-16 05:26:00,success,6044,226,
R002827,ats_submittals,2026-04-17,2026-04-17 03:27:00,success,7067,341,
R002828,ats_vacancies,2026-04-17,2026-04-17 04:54:00,success,6986,274,
R002829,stripe_invoices,2026-04-17,2026-04-17 04:56:00,success,11976,202,
R002830,ga4_sessions,2026-04-17,2026-04-17 05:22:00,success,9677,952,
R002831,ads_spend,2026-04-17,2026-04-17 02:20:00,success,8279,241,
R002832,hubspot_leads,2026-04-17,2026-04-17 02:27:00,success,14242,219,
R002833,ats_submittals,2026-04-18,2026-04-18 05:40:00,success,3153,150,
R002834,ats_vacancies,2026-04-18,2026-04-18 02:47:00,success,3991,266,
R002835,stripe_invoices,2026-04-18,2026-04-18 03:50:00,success,3497,159,
R002836,ga4_sessions,2026-04-18,2026-04-18 03:32:00,success,3274,401,
R002837,ads_spend,2026-04-18,2026-04-18 04:20:00,success,1966,269,
R002838,hubspot_leads,2026-04-18,2026-04-18 02:32:00,success,2608,328,
R002839,ats_submittals,2026-04-19,2026-04-19 03:29:00,success,3106,288,
R002840,ats_vacancies,2026-04-19,2026-04-19 05:35:00,success,3847,99,
R002841,stripe_invoices,2026-04-19,2026-04-19 02:14:00,success,4379,82,
R002842,ga4_sessions,2026-04-19,2026-04-19 05:49:00,success,2293,942,
R002843,ads_spend,2026-04-19,2026-04-19 05:44:00,success,2250,192,
R002844,hubspot_leads,2026-04-19,2026-04-19 04:26:00,success,4160,249,
R002845,ats_submittals,2026-04-20,2026-04-20 04:51:00,success,13696,242,
R002846,ats_vacancies,2026-04-20,2026-04-20 05:10:00,success,9015,62,
R002847,stripe_invoices,2026-04-20,2026-04-20 03:52:00,success,15451,108,
R002848,ga4_sessions,2026-04-20,2026-04-20 02:25:00,success,11718,315,
R002849,ads_spend,2026-04-20,2026-04-20 04:39:00,success,14603,233,
R002850,hubspot_leads,2026-04-20,2026-04-20 03:17:00,success,10905,230,
R002851,ats_submittals,2026-04-21,2026-04-21 02:50:00,success,16980,133,
R002852,ats_vacancies,2026-04-21,2026-04-21 04:20:00,success,10424,166,
R002853,stripe_invoices,2026-04-21,2026-04-21 03:38:00,success,8130,20,
R002854,ga4_sessions,2026-04-21,2026-04-21 04:46:00,success,19931,626,
R002855,ads_spend,2026-04-21,2026-04-21 02:34:00,success,12178,159,
R002856,hubspot_leads,2026-04-21,2026-04-21 03:56:00,success,16139,163,
R002857,ats_submittals,2026-04-22,2026-04-22 02:12:00,success,6308,217,
R002858,ats_vacancies,2026-04-22,2026-04-22 05:48:00,success,12578,274,
R002859,stripe_invoices,2026-04-22,2026-04-22 02:42:00,success,10783,201,
R002860,ga4_sessions,2026-04-22,2026-04-22 04:53:00,success,17462,611,
R002861,ads_spend,2026-04-22,2026-04-22 02:19:00,success,9234,283,
R002862,hubspot_leads,2026-04-22,2026-04-22 02:48:00,success,9639,145,
R002863,ats_submittals,2026-04-23,2026-04-23 05:11:00,success,15006,237,
R002864,ats_vacancies,2026-04-23,2026-04-23 02:27:00,success,22556,97,
R002865,stripe_invoices,2026-04-23,2026-04-23 04:29:00,success,8288,311,
R002866,ga4_sessions,2026-04-23,2026-04-23 05:24:00,success,9016,563,
R002867,ads_spend,2026-04-23,2026-04-23 04:36:00,success,17626,234,
R002868,hubspot_leads,2026-04-23,2026-04-23 04:57:00,success,17307,162,
R002869,ats_submittals,2026-04-24,2026-04-24 04:12:00,success,7860,138,
R002870,ats_vacancies,2026-04-24,2026-04-24 03:20:00,success,11991,197,
R002871,stripe_invoices,2026-04-24,2026-04-24 02:48:00,success,15360,263,
R002872,ga4_sessions,2026-04-24,2026-04-24 04:22:00,success,10793,1025,
R002873,ads_spend,2026-04-24,2026-04-24 04:36:00,success,9656,158,
R002874,hubspot_leads,2026-04-24,2026-04-24 03:20:00,success,8814,250,
R002875,ats_submittals,2026-04-25,2026-04-25 02:36:00,success,2462,184,
R002876,ats_vacancies,2026-04-25,2026-04-25 05:55:00,success,2469,259,
R002877,stripe_invoices,2026-04-25,2026-04-25 04:17:00,success,3447,188,
R002878,ga4_sessions,2026-04-25,2026-04-25 05:51:00,success,3071,843,
R002879,ads_spend,2026-04-25,2026-04-25 05:21:00,success,3045,371,
R002880,hubspot_leads,2026-04-25,2026-04-25 05:43:00,success,2209,332,
R002881,ats_submittals,2026-04-26,2026-04-26 05:38:00,success,3862,308,
R002882,ats_vacancies,2026-04-26,2026-04-26 03:42:00,success,2345,273,
R002883,stripe_invoices,2026-04-26,2026-04-26 03:50:00,success,2256,145,
R002884,ga4_sessions,2026-04-26,2026-04-26 02:46:00,success,3395,747,
R002885,ads_spend,2026-04-26,2026-04-26 02:30:00,success,2202,147,
R002886,hubspot_leads,2026-04-26,2026-04-26 05:59:00,success,2805,345,
R002887,ats_submittals,2026-04-27,2026-04-27 05:26:00,failed,0,130,API rate limit exceeded
R002888,ats_vacancies,2026-04-27,2026-04-27 04:51:00,success,9397,273,
R002889,stripe_invoices,2026-04-27,2026-04-27 04:56:00,success,13411,309,
R002890,ga4_sessions,2026-04-27,2026-04-27 05:38:00,success,8751,979,
R002891,ads_spend,2026-04-27,2026-04-27 05:31:00,success,12663,360,
R002892,hubspot_leads,2026-04-27,2026-04-27 02:27:00,failed,0,197,Auth token expired
R002893,ats_submittals,2026-04-28,2026-04-28 02:56:00,success,13431,161,
R002894,ats_vacancies,2026-04-28,2026-04-28 02:43:00,success,16479,199,
R002895,stripe_invoices,2026-04-28,2026-04-28 05:28:00,success,9349,135,
R002896,ga4_sessions,2026-04-28,2026-04-28 04:15:00,success,20011,585,
R002897,ads_spend,2026-04-28,2026-04-28 02:37:00,success,7913,185,
R002898,hubspot_leads,2026-04-28,2026-04-28 05:22:00,success,16994,319,
R002899,ats_submittals,2026-04-29,2026-04-29 03:23:00,success,15600,309,
R002900,ats_vacancies,2026-04-29,2026-04-29 02:55:00,success,7607,257,
R002901,stripe_invoices,2026-04-29,2026-04-29 03:48:00,success,14530,124,
R002902,ga4_sessions,2026-04-29,2026-04-29 02:36:00,success,6013,755,
R002903,ads_spend,2026-04-29,2026-04-29 05:41:00,success,9763,319,
R002904,hubspot_leads,2026-04-29,2026-04-29 05:54:00,success,5198,319,
R002905,ats_submittals,2026-04-30,2026-04-30 04:48:00,success,17280,168,
R002906,ats_vacancies,2026-04-30,2026-04-30 03:11:00,success,9595,376,
R002907,stripe_invoices,2026-04-30,2026-04-30 03:43:00,success,15023,216,
R002908,ga4_sessions,2026-04-30,2026-04-30 03:18:00,success,14244,939,
R002909,ads_spend,2026-04-30,2026-04-30 03:15:00,success,11504,337,
R002910,hubspot_leads,2026-04-30,2026-04-30 04:17:00,success,13314,214,
R002911,ats_submittals,2026-05-01,2026-05-01 03:45:00,success,13167,141,
R002912,ats_vacancies,2026-05-01,2026-05-01 05:25:00,success,11439,237,
R002913,stripe_invoices,2026-05-01,2026-05-01 02:25:00,success,9721,254,
R002914,ga4_sessions,2026-05-01,2026-05-01 02:49:00,success,17362,710,
R002915,ads_spend,2026-05-01,2026-05-01 02:59:00,success,7882,171,
R002916,hubspot_leads,2026-05-01,2026-05-01 02:44:00,success,14180,139,
R002917,ats_submittals,2026-05-02,2026-05-02 05:38:00,success,1656,245,
R002918,ats_vacancies,2026-05-02,2026-05-02 04:30:00,success,1543,132,
R002919,stripe_invoices,2026-05-02,2026-05-02 04:20:00,success,3512,215,
R002920,ga4_sessions,2026-05-02,2026-05-02 03:36:00,success,1526,504,
R002921,ads_spend,2026-05-02,2026-05-02 03:36:00,success,3212,289,
R002922,hubspot_leads,2026-05-02,2026-05-02 05:57:00,success,4726,211,
R002923,ats_submittals,2026-05-03,2026-05-03 04:31:00,success,1918,157,
R002924,ats_vacancies,2026-05-03,2026-05-03 04:34:00,success,3112,126,
R002925,stripe_invoices,2026-05-03,2026-05-03 03:18:00,success,2273,233,
R002926,ga4_sessions,2026-05-03,2026-05-03 03:21:00,success,3047,452,
R002927,ads_spend,2026-05-03,2026-05-03 05:56:00,success,2244,157,
R002928,hubspot_leads,2026-05-03,2026-05-03 05:22:00,success,3583,141,
R002929,ats_submittals,2026-05-04,2026-05-04 03:23:00,success,16478,179,
R002930,ats_vacancies,2026-05-04,2026-05-04 02:30:00,success,14978,97,
R002931,stripe_invoices,2026-05-04,2026-05-04 04:48:00,success,19829,313,
R002932,ga4_sessions,2026-05-04,2026-05-04 04:33:00,success,13078,744,
R002933,ads_spend,2026-05-04,2026-05-04 05:21:00,success,10296,272,
R002934,hubspot_leads,2026-05-04,2026-05-04 03:24:00,failed,0,410,Auth token expired
R002935,ats_submittals,2026-05-05,2026-05-05 05:50:00,success,15790,348,
R002936,ats_vacancies,2026-05-05,2026-05-05 03:22:00,success,14657,144,
R002937,stripe_invoices,2026-05-05,2026-05-05 05:44:00,failed,0,190,Schema drift: new column
R002938,ga4_sessions,2026-05-05,2026-05-05 04:25:00,success,9132,204,
R002939,ads_spend,2026-05-05,2026-05-05 05:14:00,failed,0,222,Timeout after 900s
R002940,hubspot_leads,2026-05-05,2026-05-05 02:43:00,success,12595,270,
R002941,ats_submittals,2026-05-06,2026-05-06 02:52:00,success,12427,95,
R002942,ats_vacancies,2026-05-06,2026-05-06 02:16:00,success,14268,168,
R002943,stripe_invoices,2026-05-06,2026-05-06 02:13:00,success,8722,201,
R002944,ga4_sessions,2026-05-06,2026-05-06 04:14:00,success,5268,913,
R002945,ads_spend,2026-05-06,2026-05-06 05:27:00,success,14151,228,
R002946,hubspot_leads,2026-05-06,2026-05-06 04:30:00,success,9230,81,
R002947,ats_submittals,2026-05-07,2026-05-07 05:25:00,success,9595,307,
R002948,ats_vacancies,2026-05-07,2026-05-07 04:14:00,success,11559,196,
R002949,stripe_invoices,2026-05-07,2026-05-07 05:32:00,success,13428,277,
R002950,ga4_sessions,2026-05-07,2026-05-07 02:53:00,success,11734,1035,
R002951,ads_spend,2026-05-07,2026-05-07 02:21:00,success,12321,269,
R002952,hubspot_leads,2026-05-07,2026-05-07 03:12:00,success,15918,193,
R002953,ats_submittals,2026-05-08,2026-05-08 05:38:00,success,10294,294,
R002954,ats_vacancies,2026-05-08,2026-05-08 05:13:00,success,13332,181,
R002955,stripe_invoices,2026-05-08,2026-05-08 02:59:00,success,11001,181,
R002956,ga4_sessions,2026-05-08,2026-05-08 04:15:00,success,9618,684,
R002957,ads_spend,2026-05-08,2026-05-08 04:24:00,success,10278,36,
R002958,hubspot_leads,2026-05-08,2026-05-08 04:11:00,success,8206,187,
R002959,ats_submittals,2026-05-09,2026-05-09 02:51:00,success,2630,182,
R002960,ats_vacancies,2026-05-09,2026-05-09 04:44:00,success,2367,269,
R002961,stripe_invoices,2026-05-09,2026-05-09 03:26:00,success,2820,196,
R002962,ga4_sessions,2026-05-09,2026-05-09 03:23:00,success,2104,707,
R002963,ads_spend,2026-05-09,2026-05-09 02:46:00,success,1962,212,
R002964,hubspot_leads,2026-05-09,2026-05-09 02:36:00,success,4647,208,
R002965,ats_submittals,2026-05-10,2026-05-10 03:17:00,success,2842,189,
R002966,ats_vacancies,2026-05-10,2026-05-10 03:51:00,success,2222,278,
R002967,stripe_invoices,2026-05-10,2026-05-10 05:48:00,success,4574,265,
R002968,ga4_sessions,2026-05-10,2026-05-10 05:44:00,success,2700,884,
R002969,ads_spend,2026-05-10,2026-05-10 02:49:00,success,2600,34,
R002970,hubspot_leads,2026-05-10,2026-05-10 04:58:00,success,2959,181,
R002971,ats_submittals,2026-05-11,2026-05-11 02:19:00,success,12196,162,
R002972,ats_vacancies,2026-05-11,2026-05-11 03:10:00,success,9995,305,
R002973,stripe_invoices,2026-05-11,2026-05-11 02:55:00,success,10384,137,
R002974,ga4_sessions,2026-05-11,2026-05-11 03:36:00,success,4767,597,
R002975,ads_spend,2026-05-11,2026-05-11 05:21:00,success,19641,125,
R002976,hubspot_leads,2026-05-11,2026-05-11 02:18:00,success,15029,24,
R002977,ats_submittals,2026-05-12,2026-05-12 05:46:00,success,12548,200,
R002978,ats_vacancies,2026-05-12,2026-05-12 03:55:00,success,14203,104,
R002979,stripe_invoices,2026-05-12,2026-05-12 02:48:00,success,12377,291,
R002980,ga4_sessions,2026-05-12,2026-05-12 02:55:00,success,12469,867,
R002981,ads_spend,2026-05-12,2026-05-12 04:21:00,success,8460,85,
R002982,hubspot_leads,2026-05-12,2026-05-12 02:34:00,success,9314,278,
R002983,ats_submittals,2026-05-13,2026-05-13 05:51:00,success,11983,253,
R002984,ats_vacancies,2026-05-13,2026-05-13 05:19:00,success,9980,177,
R002985,stripe_invoices,2026-05-13,2026-05-13 02:10:00,success,10027,303,
R002986,ga4_sessions,2026-05-13,2026-05-13 05:42:00,success,17804,310,
R002987,ads_spend,2026-05-13,2026-05-13 02:30:00,success,11932,206,
R002988,hubspot_leads,2026-05-13,2026-05-13 02:26:00,success,10699,144,
R002989,ats_submittals,2026-05-14,2026-05-14 02:52:00,success,12860,208,
R002990,ats_vacancies,2026-05-14,2026-05-14 02:40:00,success,11497,296,
R002991,stripe_invoices,2026-05-14,2026-05-14 04:37:00,success,12855,171,
R002992,ga4_sessions,2026-05-14,2026-05-14 02:35:00,success,15319,1168,
R002993,ads_spend,2026-05-14,2026-05-14 02:15:00,success,8539,319,
R002994,hubspot_leads,2026-05-14,2026-05-14 04:22:00,success,6064,315,
R002995,ats_submittals,2026-05-15,2026-05-15 05:24:00,success,10613,151,
R002996,ats_vacancies,2026-05-15,2026-05-15 02:25:00,success,7365,269,
R002997,stripe_invoices,2026-05-15,2026-05-15 02:30:00,success,5273,294,
R002998,ga4_sessions,2026-05-15,2026-05-15 03:12:00,success,19564,549,
R002999,ads_spend,2026-05-15,2026-05-15 04:45:00,success,15161,237,
R003000,hubspot_leads,2026-05-15,2026-05-15 02:51:00,success,15865,160,
R003001,ats_submittals,2026-05-16,2026-05-16 02:49:00,success,2172,154,
R003002,ats_vacancies,2026-05-16,2026-05-16 04:59:00,success,2723,189,
R003003,stripe_invoices,2026-05-16,2026-05-16 03:39:00,success,3522,244,
R003004,ga4_sessions,2026-05-16,2026-05-16 04:46:00,success,2860,384,
R003005,ads_spend,2026-05-16,2026-05-16 02:53:00,success,2743,348,
R003006,hubspot_leads,2026-05-16,2026-05-16 05:33:00,success,2501,123,
R003007,ats_submittals,2026-05-17,2026-05-17 04:11:00,success,2991,122,
R003008,ats_vacancies,2026-05-17,2026-05-17 05:40:00,success,2884,298,
R003009,stripe_invoices,2026-05-17,2026-05-17 02:24:00,success,3979,187,
R003010,ga4_sessions,2026-05-17,2026-05-17 05:49:00,success,2670,1210,
R003011,ads_spend,2026-05-17,2026-05-17 03:35:00,success,3405,276,
R003012,hubspot_leads,2026-05-17,2026-05-17 04:27:00,success,1828,263,
R003013,ats_submittals,2026-05-18,2026-05-18 05:40:00,success,12031,219,
R003014,ats_vacancies,2026-05-18,2026-05-18 02:59:00,success,15530,82,
R003015,stripe_invoices,2026-05-18,2026-05-18 04:30:00,success,14857,225,
R003016,ga4_sessions,2026-05-18,2026-05-18 05:43:00,success,13049,888,
R003017,ads_spend,2026-05-18,2026-05-18 04:47:00,success,14446,100,
R003018,hubspot_leads,2026-05-18,2026-05-18 04:48:00,success,9867,270,
R003019,ats_submittals,2026-05-19,2026-05-19 03:39:00,success,9101,273,
R003020,ats_vacancies,2026-05-19,2026-05-19 03:21:00,success,14270,216,
R003021,stripe_invoices,2026-05-19,2026-05-19 02:37:00,success,9390,133,
R003022,ga4_sessions,2026-05-19,2026-05-19 04:55:00,success,12581,750,
R003023,ads_spend,2026-05-19,2026-05-19 03:10:00,success,10284,112,
R003024,hubspot_leads,2026-05-19,2026-05-19 05:44:00,success,13868,362,
R003025,ats_submittals,2026-05-20,2026-05-20 03:56:00,success,9561,64,
R003026,ats_vacancies,2026-05-20,2026-05-20 05:48:00,success,16813,265,
R003027,stripe_invoices,2026-05-20,2026-05-20 03:45:00,success,3890,264,
R003028,ga4_sessions,2026-05-20,2026-05-20 05:38:00,success,14801,531,
R003029,ads_spend,2026-05-20,2026-05-20 03:43:00,success,15231,227,
R003030,hubspot_leads,2026-05-20,2026-05-20 05:51:00,success,14724,195,
R003031,ats_submittals,2026-05-21,2026-05-21 05:23:00,success,13333,182,
R003032,ats_vacancies,2026-05-21,2026-05-21 02:55:00,success,14242,146,
R003033,stripe_invoices,2026-05-21,2026-05-21 05:23:00,success,12828,257,
R003034,ga4_sessions,2026-05-21,2026-05-21 05:49:00,success,13485,1039,
R003035,ads_spend,2026-05-21,2026-05-21 03:38:00,success,9918,193,
R003036,hubspot_leads,2026-05-21,2026-05-21 04:52:00,success,12308,131,
R003037,ats_submittals,2026-05-22,2026-05-22 05:46:00,success,10741,204,
R003038,ats_vacancies,2026-05-22,2026-05-22 04:56:00,success,16391,165,
R003039,stripe_invoices,2026-05-22,2026-05-22 05:20:00,success,7352,113,
R003040,ga4_sessions,2026-05-22,2026-05-22 03:12:00,failed,0,710,Schema drift: new column
R003041,ads_spend,2026-05-22,2026-05-22 03:36:00,success,9930,132,
R003042,hubspot_leads,2026-05-22,2026-05-22 03:35:00,success,11723,238,
R003043,ats_submittals,2026-05-23,2026-05-23 05:53:00,success,915,210,
R003044,ats_vacancies,2026-05-23,2026-05-23 04:24:00,success,5078,265,
R003045,stripe_invoices,2026-05-23,2026-05-23 05:15:00,failed,0,245,Duplicate key on merge
R003046,ga4_sessions,2026-05-23,2026-05-23 05:47:00,success,3188,601,
R003047,ads_spend,2026-05-23,2026-05-23 02:25:00,success,2899,291,
R003048,hubspot_leads,2026-05-23,2026-05-23 05:29:00,success,2714,236,
R003049,ats_submittals,2026-05-24,2026-05-24 03:24:00,success,3546,255,
R003050,ats_vacancies,2026-05-24,2026-05-24 05:43:00,success,2879,164,
R003051,stripe_invoices,2026-05-24,2026-05-24 02:57:00,success,2337,180,
R003052,ga4_sessions,2026-05-24,2026-05-24 03:53:00,success,2160,488,
R003053,ads_spend,2026-05-24,2026-05-24 02:35:00,success,1946,108,
R003054,hubspot_leads,2026-05-24,2026-05-24 02:24:00,success,3404,247,
R003055,ats_submittals,2026-05-25,2026-05-25 02:40:00,success,15635,103,
R003056,ats_vacancies,2026-05-25,2026-05-25 03:18:00,success,12327,244,
R003057,stripe_invoices,2026-05-25,2026-05-25 02:23:00,success,13097,148,
R003058,ga4_sessions,2026-05-25,2026-05-25 04:39:00,success,15508,692,
R003059,ads_spend,2026-05-25,2026-05-25 05:11:00,failed,0,305,Auth token expired
R003060,hubspot_leads,2026-05-25,2026-05-25 02:21:00,success,12323,230,
R003061,ats_submittals,2026-05-26,2026-05-26 03:42:00,success,5751,216,
R003062,ats_vacancies,2026-05-26,2026-05-26 03:47:00,success,13930,217,
R003063,stripe_invoices,2026-05-26,2026-05-26 02:29:00,success,11560,142,
R003064,ga4_sessions,2026-05-26,2026-05-26 04:11:00,success,7029,558,
R003065,ads_spend,2026-05-26,2026-05-26 05:59:00,success,9106,235,
R003066,hubspot_leads,2026-05-26,2026-05-26 02:11:00,success,9707,194,
R003067,ats_submittals,2026-05-27,2026-05-27 05:14:00,success,10124,271,
R003068,ats_vacancies,2026-05-27,2026-05-27 05:12:00,success,14548,164,
R003069,stripe_invoices,2026-05-27,2026-05-27 02:49:00,success,7095,293,
R003070,ga4_sessions,2026-05-27,2026-05-27 04:58:00,success,8414,577,
R003071,ads_spend,2026-05-27,2026-05-27 02:21:00,success,17253,267,
R003072,hubspot_leads,2026-05-27,2026-05-27 05:45:00,success,13809,153,
R003073,ats_submittals,2026-05-28,2026-05-28 02:57:00,success,17309,149,
R003074,ats_vacancies,2026-05-28,2026-05-28 04:52:00,success,8520,84,
R003075,stripe_invoices,2026-05-28,2026-05-28 04:31:00,success,14802,160,
R003076,ga4_sessions,2026-05-28,2026-05-28 04:58:00,success,7595,571,
R003077,ads_spend,2026-05-28,2026-05-28 02:36:00,success,4564,171,
R003078,hubspot_leads,2026-05-28,2026-05-28 05:10:00,success,11238,232,
R003079,ats_submittals,2026-05-29,2026-05-29 04:47:00,success,20467,259,
R003080,ats_vacancies,2026-05-29,2026-05-29 03:36:00,success,11329,325,
R003081,stripe_invoices,2026-05-29,2026-05-29 03:47:00,success,5310,265,
R003082,ga4_sessions,2026-05-29,2026-05-29 04:38:00,success,15832,889,
R003083,ads_spend,2026-05-29,2026-05-29 05:33:00,success,13057,297,
R003084,hubspot_leads,2026-05-29,2026-05-29 04:12:00,success,17895,271,
R003085,ats_submittals,2026-05-30,2026-05-30 04:21:00,success,2673,288,
R003086,ats_vacancies,2026-05-30,2026-05-30 05:35:00,success,2181,183,
R003087,stripe_invoices,2026-05-30,2026-05-30 02:27:00,success,2731,147,
R003088,ga4_sessions,2026-05-30,2026-05-30 03:17:00,success,2931,1044,
R003089,ads_spend,2026-05-30,2026-05-30 02:11:00,success,3481,169,
R003090,hubspot_leads,2026-05-30,2026-05-30 02:41:00,success,3726,276,
R003091,ats_submittals,2026-05-31,2026-05-31 05:21:00,success,2073,344,
R003092,ats_vacancies,2026-05-31,2026-05-31 04:48:00,success,2272,242,
R003093,stripe_invoices,2026-05-31,2026-05-31 04:15:00,success,2024,151,
R003094,ga4_sessions,2026-05-31,2026-05-31 05:22:00,success,3961,991,
R003095,ads_spend,2026-05-31,2026-05-31 04:49:00,success,4403,204,
R003096,hubspot_leads,2026-05-31,2026-05-31 02:33:00,success,3710,243,
R003097,ats_submittals,2026-06-01,2026-06-01 04:57:00,success,14519,274,
R003098,ats_vacancies,2026-06-01,2026-06-01 05:29:00,success,17229,252,
R003099,stripe_invoices,2026-06-01,2026-06-01 04:15:00,success,17169,229,
R003100,ga4_sessions,2026-06-01,2026-06-01 05:15:00,success,7664,420,
R003101,ads_spend,2026-06-01,2026-06-01 04:29:00,success,12549,204,
R003102,hubspot_leads,2026-06-01,2026-06-01 04:23:00,success,18543,166,
R003103,ats_submittals,2026-06-02,2026-06-02 03:32:00,success,10085,303,
R003104,ats_vacancies,2026-06-02,2026-06-02 03:31:00,success,7925,215,
R003105,stripe_invoices,2026-06-02,2026-06-02 03:10:00,success,10100,130,
R003106,ga4_sessions,2026-06-02,2026-06-02 05:41:00,success,9380,830,
R003107,ads_spend,2026-06-02,2026-06-02 02:50:00,success,11745,215,
R003108,hubspot_leads,2026-06-02,2026-06-02 03:35:00,failed,0,296,API rate limit exceeded
R003109,ats_submittals,2026-06-03,2026-06-03 03:17:00,success,16489,268,
R003110,ats_vacancies,2026-06-03,2026-06-03 05:57:00,success,10645,155,
R003111,stripe_invoices,2026-06-03,2026-06-03 02:57:00,success,13234,152,
R003112,ga4_sessions,2026-06-03,2026-06-03 05:35:00,success,5079,883,
R003113,ads_spend,2026-06-03,2026-06-03 03:14:00,success,14616,278,
R003114,hubspot_leads,2026-06-03,2026-06-03 04:21:00,success,6202,290,
R003115,ats_submittals,2026-06-04,2026-06-04 05:31:00,success,9792,213,
R003116,ats_vacancies,2026-06-04,2026-06-04 03:28:00,success,7973,85,
R003117,stripe_invoices,2026-06-04,2026-06-04 03:43:00,success,13401,268,
R003118,ga4_sessions,2026-06-04,2026-06-04 02:12:00,success,19748,55,
R003119,ads_spend,2026-06-04,2026-06-04 03:11:00,success,11483,120,
R003120,hubspot_leads,2026-06-04,2026-06-04 03:32:00,success,8520,295,
R003121,ats_submittals,2026-06-05,2026-06-05 04:59:00,success,13474,125,
R003122,ats_vacancies,2026-06-05,2026-06-05 05:32:00,success,8661,251,
R003123,stripe_invoices,2026-06-05,2026-06-05 05:23:00,success,8764,124,
R003124,ga4_sessions,2026-06-05,2026-06-05 04:22:00,success,7554,602,
R003125,ads_spend,2026-06-05,2026-06-05 05:38:00,success,11972,202,
R003126,hubspot_leads,2026-06-05,2026-06-05 02:13:00,success,7937,191,
R003127,ats_submittals,2026-06-06,2026-06-06 05:58:00,success,1655,226,
R003128,ats_vacancies,2026-06-06,2026-06-06 03:24:00,success,2933,199,
R003129,stripe_invoices,2026-06-06,2026-06-06 05:32:00,success,2905,183,
R003130,ga4_sessions,2026-06-06,2026-06-06 03:17:00,success,3249,486,
R003131,ads_spend,2026-06-06,2026-06-06 02:35:00,success,1979,201,
R003132,hubspot_leads,2026-06-06,2026-06-06 03:52:00,success,2683,374,
R003133,ats_submittals,2026-06-07,2026-06-07 03:18:00,success,2186,106,
R003134,ats_vacancies,2026-06-07,2026-06-07 04:25:00,success,2275,257,
R003135,stripe_invoices,2026-06-07,2026-06-07 03:43:00,success,3067,125,
R003136,ga4_sessions,2026-06-07,2026-06-07 02:32:00,success,2304,344,
R003137,ads_spend,2026-06-07,2026-06-07 03:36:00,failed,0,163,Timeout after 900s
R003138,hubspot_leads,2026-06-07,2026-06-07 03:43:00,success,3853,238,
